from,to,biomass,coal,imports,gas,nuclear,other,hydro,solar,wind
2025-11-30 14:30:00+00:00,2025-11-30T15:00Z,9.2,0,10.5,48.5,11.8,0,0.0,5.2,14.8
2025-11-30 15:00:00+00:00,2025-11-30T15:30Z,8.9,0,9.7,51.9,11.7,0,0.0,3.2,14.7
2025-11-30 15:30:00+00:00,2025-11-30T16:00Z,8.8,0,10.9,52.3,11.6,0,0.0,1.5,14.8
2025-11-30 16:00:00+00:00,2025-11-30T16:30Z,8.9,0,10.7,52.6,11.5,0,0.0,0.5,15.8
2025-11-30 16:30:00+00:00,2025-11-30T17:00Z,8.9,0,10.3,52.6,11.3,0,0.0,0.0,16.8
2025-11-30 17:00:00+00:00,2025-11-30T17:30Z,9.0,0,9.5,52.1,11.3,0,0.0,0.0,18.1
2025-11-30 17:30:00+00:00,2025-11-30T18:00Z,8.8,0,10.0,51.1,11.3,0,0.0,0.0,18.9
2025-11-30 18:00:00+00:00,2025-11-30T18:30Z,8.8,0,9.5,50.1,11.3,0,0.0,0.0,20.3
2025-11-30 18:30:00+00:00,2025-11-30T19:00Z,8.7,0,9.3,49.2,11.2,0,0.0,0.0,21.6
2025-11-30 19:00:00+00:00,2025-11-30T19:30Z,8.4,0,9.9,47.9,11.3,0,0.0,0.0,22.5
2025-11-30 19:30:00+00:00,2025-11-30T20:00Z,8.5,0,10.2,45.7,11.3,0,0.0,0.0,24.3
2025-11-30 20:00:00+00:00,2025-11-30T20:30Z,8.4,0,10.5,43.3,11.4,0,0.0,0.0,26.4
2025-11-30 20:30:00+00:00,2025-11-30T21:00Z,8.5,0,10.4,40.3,11.7,0,0.0,0.0,29.1
2025-11-30 21:00:00+00:00,2025-11-30T21:30Z,8.8,0,11.6,34.5,12.0,0,0.0,0.0,33.0
2025-11-30 21:30:00+00:00,2025-11-30T22:00Z,9.3,0,12.8,27.9,12.5,0,0.0,0.0,37.4
2025-11-30 22:00:00+00:00,2025-11-30T22:30Z,9.7,0,12.8,23.1,12.9,0,0.0,0.0,41.4
2025-11-30 22:30:00+00:00,2025-11-30T23:00Z,9.5,0,13.0,20.6,13.3,0,0.0,0.0,43.5
2025-11-30 23:00:00+00:00,2025-11-30T23:30Z,9.3,0,12.7,18.5,13.6,0,0.0,0.0,46.0
2025-11-30 23:30:00+00:00,2025-12-01T00:00Z,9.5,0,12.3,15.0,13.6,0,0.0,0.0,49.6
2025-12-01 00:00:00+00:00,2025-12-01T00:30Z,9.6,0,11.7,14.4,13.3,0,0.0,0.0,50.9
2025-12-01 00:30:00+00:00,2025-12-01T01:00Z,9.6,0,10.4,14.3,13.1,0,0.0,0.0,52.5
2025-12-01 01:00:00+00:00,2025-12-01T01:30Z,8.1,0,9.9,13.5,13.3,0,0.0,0.0,55.2
2025-12-01 01:30:00+00:00,2025-12-01T02:00Z,7.4,0,8.9,13.7,13.3,0,0.0,0.0,56.6
2025-12-01 02:00:00+00:00,2025-12-01T02:30Z,6.9,0,8.4,13.0,13.3,0,0.0,0.0,58.5
2025-12-01 02:30:00+00:00,2025-12-01T03:00Z,6.5,0,8.9,12.5,13.3,0,0.0,0.0,58.9
2025-12-01 03:00:00+00:00,2025-12-01T03:30Z,6.4,0,8.5,12.9,13.1,0,0.0,0.0,59.1
2025-12-01 03:30:00+00:00,2025-12-01T04:00Z,6.2,0,8.3,13.5,13.1,0,0.0,0.0,58.9
2025-12-01 04:00:00+00:00,2025-12-01T04:30Z,6.4,0,8.8,13.2,13.3,0,0.0,0.0,58.3
2025-12-01 04:30:00+00:00,2025-12-01T05:00Z,6.1,0,9.0,13.0,13.4,0,0.0,0.0,58.6
2025-12-01 05:00:00+00:00,2025-12-01T05:30Z,6.0,0,8.3,12.9,13.4,0,0.0,0.0,59.4
2025-12-01 05:30:00+00:00,2025-12-01T06:00Z,6.0,0,8.3,14.1,13.1,0,0.0,0.0,58.6
2025-12-01 06:00:00+00:00,2025-12-01T06:30Z,7.3,0,8.5,15.7,12.4,0,0.0,0.0,56.2
2025-12-01 06:30:00+00:00,2025-12-01T07:00Z,7.4,0,9.2,18.2,12.0,0,0.0,0.0,53.2
2025-12-01 07:00:00+00:00,2025-12-01T07:30Z,7.3,0,9.9,21.9,11.7,0,0.0,0.0,49.1
2025-12-01 07:30:00+00:00,2025-12-01T08:00Z,7.1,0,10.7,24.4,11.8,0,0.0,0.0,46.0
2025-12-01 08:00:00+00:00,2025-12-01T08:30Z,7.7,0,10.4,22.5,11.8,0,0.0,0.1,47.4
2025-12-01 08:30:00+00:00,2025-12-01T09:00Z,8.0,0,10.5,22.8,11.8,0,0.0,0.3,46.5
2025-12-01 09:00:00+00:00,2025-12-01T09:30Z,7.9,0,11.4,22.7,11.8,0,0.0,0.6,45.5
2025-12-01 09:30:00+00:00,2025-12-01T10:00Z,7.7,0,12.2,23.2,12.0,0,0.0,0.9,44.1
2025-12-01 10:00:00+00:00,2025-12-01T10:30Z,7.7,0,11.8,23.1,12.1,0,0.0,1.2,44.0
2025-12-01 10:30:00+00:00,2025-12-01T11:00Z,7.6,0,12.4,23.3,12.2,0,0.0,1.4,43.1
2025-12-01 11:00:00+00:00,2025-12-01T11:30Z,7.8,0,14.5,30.3,10.3,0,0.0,1.5,35.5
2025-12-01 11:30:00+00:00,2025-12-01T12:00Z,7.9,0,12.9,32.0,10.3,0,0.0,1.5,35.3
2025-12-01 12:00:00+00:00,2025-12-01T12:30Z,7.9,0,12.8,32.1,10.4,0,0.0,1.4,35.3
2025-12-01 12:30:00+00:00,2025-12-01T13:00Z,8.1,0,12.0,32.3,10.6,0,0.0,1.4,35.5
2025-12-01 13:00:00+00:00,2025-12-01T13:30Z,8.1,0,11.9,32.7,10.6,0,0.0,1.2,35.4
2025-12-01 13:30:00+00:00,2025-12-01T14:00Z,8.3,0,9.3,33.6,10.9,0,0.0,1.0,36.9
2025-12-01 14:00:00+00:00,2025-12-01T14:30Z,8.3,0,9.2,33.1,10.9,0,0.0,0.6,37.9
2025-12-01 14:30:00+00:00,2025-12-01T15:00Z,8.3,0,9.5,32.3,10.9,0,0.0,0.3,38.7
2025-12-01 15:00:00+00:00,2025-12-01T15:30Z,8.3,0,9.5,32.3,10.9,0,0.0,0.1,38.9
2025-12-01 15:30:00+00:00,2025-12-01T16:00Z,8.3,0,9.7,32.3,10.9,0,0.0,0.0,38.7
2025-12-01 16:00:00+00:00,2025-12-01T16:30Z,8.3,0,9.8,32.7,10.9,0,0.0,0.0,38.3
2025-12-01 16:30:00+00:00,2025-12-01T17:00Z,8.2,0,12.7,30.4,10.7,0,0.0,0.0,38.0
2025-12-01 17:00:00+00:00,2025-12-01T17:30Z,8.3,0,11.8,29.6,10.9,0,0.0,0.0,39.4
2025-12-01 17:30:00+00:00,2025-12-01T18:00Z,8.2,0,12.7,29.2,10.8,0,0.0,0.0,39.1
2025-12-01 18:00:00+00:00,2025-12-01T18:30Z,8.2,0,12.8,28.9,10.8,0,0.0,0.0,39.3
2025-12-01 18:30:00+00:00,2025-12-01T19:00Z,8.4,0,13.2,27.2,11.0,0,0.0,0.0,40.1
2025-12-01 19:00:00+00:00,2025-12-01T19:30Z,8.5,0,13.3,26.1,11.2,0,0.0,0.0,40.8
2025-12-01 19:30:00+00:00,2025-12-01T20:00Z,8.1,0,13.8,24.1,11.6,0,0.0,0.0,42.5
2025-12-01 20:00:00+00:00,2025-12-01T20:30Z,8.4,0,14.3,21.0,12.0,0,0.0,0.0,44.2
2025-12-01 20:30:00+00:00,2025-12-01T21:00Z,9.0,0,15.0,16.0,12.8,0,0.0,0.0,47.1
2025-12-01 21:00:00+00:00,2025-12-01T21:30Z,8.9,0,15.6,11.4,13.7,0,0.0,0.0,50.5
2025-12-01 21:30:00+00:00,2025-12-01T22:00Z,7.3,0,13.5,9.8,15.0,0,0.1,0.0,54.3
2025-12-01 22:00:00+00:00,2025-12-01T22:30Z,5.2,0,14.9,8.8,15.2,0,0.1,0.0,55.9
2025-12-01 22:30:00+00:00,2025-12-01T23:00Z,4.0,0,13.3,9.1,15.3,0,0.0,0.0,58.2
2025-12-01 23:00:00+00:00,2025-12-01T23:30Z,4.0,0,13.0,8.6,15.0,0,0.0,0.0,59.3
2025-12-01 23:30:00+00:00,2025-12-02T00:00Z,4.0,0,12.4,8.3,15.0,0,0.0,0.0,60.3
2025-12-02 00:00:00+00:00,2025-12-02T00:30Z,3.8,0,14.9,8.0,14.4,0,0.0,0.0,58.8
2025-12-02 00:30:00+00:00,2025-12-02T01:00Z,3.9,0,14.6,8.1,14.6,0,0.0,0.0,58.8
2025-12-02 01:00:00+00:00,2025-12-02T01:30Z,3.9,0,14.5,7.9,14.7,0,0.0,0.0,58.9
2025-12-02 01:30:00+00:00,2025-12-02T02:00Z,4.0,0,13.5,8.1,15.0,0,0.0,0.0,59.3
2025-12-02 02:00:00+00:00,2025-12-02T02:30Z,3.9,0,13.9,8.2,14.9,0,0.0,0.0,59.0
2025-12-02 02:30:00+00:00,2025-12-02T03:00Z,4.0,0,14.6,8.3,15.1,0,0.0,0.0,58.0
2025-12-02 03:00:00+00:00,2025-12-02T03:30Z,4.1,0,15.0,8.3,15.4,0,0.0,0.0,57.2
2025-12-02 03:30:00+00:00,2025-12-02T04:00Z,4.2,0,13.6,8.6,15.9,0,0.0,0.0,57.7
2025-12-02 04:00:00+00:00,2025-12-02T04:30Z,4.8,0,13.7,8.5,16.0,0,0.0,0.1,56.8
2025-12-02 04:30:00+00:00,2025-12-02T05:00Z,6.2,0,10.9,9.1,16.0,0,0.0,0.0,57.7
2025-12-02 05:00:00+00:00,2025-12-02T05:30Z,6.5,0,10.5,10.8,15.7,0,0.0,0.1,56.3
2025-12-02 05:30:00+00:00,2025-12-02T06:00Z,7.5,0,7.3,17.3,14.6,0,0.0,0.0,53.3
2025-12-02 06:00:00+00:00,2025-12-02T06:30Z,8.6,0,6.4,23.3,13.3,0,0.0,0.1,48.3
2025-12-02 06:30:00+00:00,2025-12-02T07:00Z,8.5,0,5.2,29.9,12.3,0,0.0,0.0,44.1
2025-12-02 07:00:00+00:00,2025-12-02T07:30Z,8.0,0,5.0,33.7,11.6,0,0.0,0.1,41.5
2025-12-02 07:30:00+00:00,2025-12-02T08:00Z,7.8,0,8.7,32.6,11.2,0,0.0,0.1,39.6
2025-12-02 08:00:00+00:00,2025-12-02T08:30Z,7.7,0,8.9,33.4,11.1,0,0.0,0.3,38.6
2025-12-02 08:30:00+00:00,2025-12-02T09:00Z,7.5,0,8.7,33.7,10.9,0,0.0,2.3,36.9
2025-12-02 09:00:00+00:00,2025-12-02T09:30Z,7.4,0,8.4,32.5,10.7,0,0.0,5.6,35.3
2025-12-02 09:30:00+00:00,2025-12-02T10:00Z,7.2,0,6.5,32.8,10.5,0,0.0,8.7,34.3
2025-12-02 10:00:00+00:00,2025-12-02T10:30Z,7.1,0,6.3,31.9,10.4,0,0.0,11.1,33.1
2025-12-02 10:30:00+00:00,2025-12-02T11:00Z,6.9,0,6.1,32.0,10.1,0,0.0,12.5,32.3
2025-12-02 11:00:00+00:00,2025-12-02T11:30Z,7.0,0,6.2,32.1,10.0,0,0.0,13.1,31.6
2025-12-02 11:30:00+00:00,2025-12-02T12:00Z,6.9,0,7.3,33.1,9.9,0,0.0,13.0,29.7
2025-12-02 12:00:00+00:00,2025-12-02T12:30Z,7.0,0,7.5,33.7,10.0,0,0.0,12.1,29.7
2025-12-02 12:30:00+00:00,2025-12-02T13:00Z,7.0,0,8.8,34.6,10.0,0,0.0,10.9,28.8
2025-12-02 13:00:00+00:00,2025-12-02T13:30Z,6.9,0,8.8,36.6,9.9,0,0.0,9.2,28.5
2025-12-02 13:30:00+00:00,2025-12-02T14:00Z,6.9,0,8.3,39.8,9.8,0,0.0,7.2,28.0
2025-12-02 14:00:00+00:00,2025-12-02T14:30Z,6.9,0,8.2,41.8,9.9,0,0.0,4.8,28.3
2025-12-02 14:30:00+00:00,2025-12-02T15:00Z,7.0,0,8.2,43.3,10.0,0,0.0,2.7,28.8
2025-12-02 15:00:00+00:00,2025-12-02T15:30Z,7.1,0,8.1,44.2,10.1,0,0.0,0.8,29.7
2025-12-02 15:30:00+00:00,2025-12-02T16:00Z,7.0,0,7.9,44.9,10.0,0,0.0,0.1,30.0
2025-12-02 16:00:00+00:00,2025-12-02T16:30Z,6.9,0,7.9,45.0,9.9,0,0.0,0.1,30.1
2025-12-02 16:30:00+00:00,2025-12-02T17:00Z,7.0,0,5.2,46.3,10.0,0,0.0,0.1,31.4
2025-12-02 17:00:00+00:00,2025-12-02T17:30Z,6.9,0,5.0,46.6,9.9,0,0.0,0.1,31.4
2025-12-02 17:30:00+00:00,2025-12-02T18:00Z,7.1,0,3.7,47.8,10.1,0,0.0,0.0,31.2
2025-12-02 18:00:00+00:00,2025-12-02T18:30Z,7.1,0,3.7,48.3,10.0,0,0.0,0.1,30.8
2025-12-02 18:30:00+00:00,2025-12-02T19:00Z,7.0,0,5.9,46.9,10.0,0,0.0,0.0,30.2
2025-12-02 19:00:00+00:00,2025-12-02T19:30Z,7.0,0,5.9,46.4,9.9,0,0.0,0.1,30.7
2025-12-02 19:30:00+00:00,2025-12-02T20:00Z,7.0,0,7.0,45.6,10.0,0,0.0,0.0,30.3
2025-12-02 20:00:00+00:00,2025-12-02T20:30Z,6.9,0,7.1,45.6,10.0,0,0.0,0.0,30.3
2025-12-02 20:30:00+00:00,2025-12-02T21:00Z,7.1,0,6.4,45.9,10.3,0,0.0,0.0,30.3
2025-12-02 21:00:00+00:00,2025-12-02T21:30Z,7.4,0,6.6,44.9,10.6,0,0.0,0.1,30.4
2025-12-02 21:30:00+00:00,2025-12-02T22:00Z,7.6,0,6.7,43.2,11.0,0,0.0,0.0,31.5
2025-12-02 22:00:00+00:00,2025-12-02T22:30Z,8.1,0,7.1,40.8,11.6,0,0.0,0.0,32.3
2025-12-02 22:30:00+00:00,2025-12-02T23:00Z,8.4,0,10.1,35.7,12.0,0,0.0,0.0,33.7
2025-12-02 23:00:00+00:00,2025-12-02T23:30Z,8.5,0,10.5,34.4,12.2,0,0.0,0.2,34.3
2025-12-02 23:30:00+00:00,2025-12-03T00:00Z,8.6,0,10.9,34.1,12.4,0,0.0,0.0,34.0
2025-12-03 00:00:00+00:00,2025-12-03T00:30Z,8.7,0,11.1,34.7,12.5,0,0.0,0.2,32.7
2025-12-03 00:30:00+00:00,2025-12-03T01:00Z,8.9,0,11.4,35.7,12.8,0,0.0,0.0,31.2
2025-12-03 01:00:00+00:00,2025-12-03T01:30Z,9.0,0,11.5,36.0,13.0,0,0.0,0.0,30.4
2025-12-03 01:30:00+00:00,2025-12-03T02:00Z,9.0,0,11.1,35.5,13.0,0,0.0,0.0,31.4
2025-12-03 02:00:00+00:00,2025-12-03T02:30Z,9.1,0,11.1,35.2,13.1,0,0.0,0.0,31.4
2025-12-03 02:30:00+00:00,2025-12-03T03:00Z,9.3,0,10.3,35.3,13.3,0,0.0,0.0,31.8
2025-12-03 03:00:00+00:00,2025-12-03T03:30Z,9.4,0,10.4,35.6,13.5,0,0.0,0.0,31.1
2025-12-03 03:30:00+00:00,2025-12-03T04:00Z,9.4,0,11.1,36.2,13.5,0,0.0,0.0,29.8
2025-12-03 04:00:00+00:00,2025-12-03T04:30Z,9.2,0,10.8,36.9,13.3,0,0.0,0.1,29.6
2025-12-03 04:30:00+00:00,2025-12-03T05:00Z,9.4,0,6.9,40.9,13.5,0,0.0,0.0,29.3
2025-12-03 05:00:00+00:00,2025-12-03T05:30Z,9.0,0,6.3,43.0,13.0,0,0.0,0.1,28.6
2025-12-03 05:30:00+00:00,2025-12-03T06:00Z,8.6,0,4.8,47.4,12.3,0,0.0,0.0,26.9
2025-12-03 06:00:00+00:00,2025-12-03T06:30Z,8.0,0,4.4,51.3,11.4,0,0.0,0.1,24.9
2025-12-03 06:30:00+00:00,2025-12-03T07:00Z,7.6,0,5.2,52.7,10.9,0,0.0,0.0,23.6
2025-12-03 07:00:00+00:00,2025-12-03T07:30Z,7.3,0,5.1,53.3,10.5,0,0.0,0.1,23.7
2025-12-03 07:30:00+00:00,2025-12-03T08:00Z,7.2,0,4.2,53.6,10.4,0,0.0,0.1,24.5
2025-12-03 08:00:00+00:00,2025-12-03T08:30Z,7.1,0,4.1,53.6,10.2,0,0.0,0.2,24.7
2025-12-03 08:30:00+00:00,2025-12-03T09:00Z,6.9,0,5.5,52.2,8.7,0,0.0,1.7,25.0
2025-12-03 09:00:00+00:00,2025-12-03T09:30Z,6.8,0,5.3,50.3,8.5,0,0.0,4.1,25.0
2025-12-03 09:30:00+00:00,2025-12-03T10:00Z,7.0,0,4.2,45.4,9.4,0,0.0,7.1,26.8
2025-12-03 10:00:00+00:00,2025-12-03T10:30Z,6.5,0,3.7,48.4,8.7,0,0.0,8.8,23.9
2025-12-03 10:30:00+00:00,2025-12-03T11:00Z,6.5,0,1.9,48.6,8.7,0,0.0,10.4,23.8
2025-12-03 11:00:00+00:00,2025-12-03T11:30Z,6.4,0,1.9,48.3,8.6,0,0.0,11.3,23.5
2025-12-03 11:30:00+00:00,2025-12-03T12:00Z,6.2,0,3.5,46.6,8.9,0,0.0,11.6,23.1
2025-12-03 12:00:00+00:00,2025-12-03T12:30Z,6.2,0,3.6,46.5,8.9,0,0.0,11.9,22.8
2025-12-03 12:30:00+00:00,2025-12-03T13:00Z,6.2,0,4.6,45.8,8.9,0,0.0,11.5,23.0
2025-12-03 13:00:00+00:00,2025-12-03T13:30Z,6.2,0,4.7,46.1,9.0,0,0.0,10.3,23.6
2025-12-03 13:30:00+00:00,2025-12-03T14:00Z,6.4,0,5.0,46.9,9.2,0,0.0,8.7,23.8
2025-12-03 14:00:00+00:00,2025-12-03T14:30Z,6.6,0,5.2,48.3,9.5,0,0.0,6.3,24.2
2025-12-03 14:30:00+00:00,2025-12-03T15:00Z,6.9,0,5.4,49.6,9.8,0,0.0,3.6,24.6
2025-12-03 15:00:00+00:00,2025-12-03T15:30Z,7.1,0,5.7,50.8,10.0,0,0.0,1.1,25.4
2025-12-03 15:30:00+00:00,2025-12-03T16:00Z,6.9,0,6.2,50.7,9.9,0,0.0,0.1,26.1
2025-12-03 16:00:00+00:00,2025-12-03T16:30Z,6.9,0,6.3,50.6,9.9,0,0.0,0.2,26.2
2025-12-03 16:30:00+00:00,2025-12-03T17:00Z,6.9,0,6.4,50.2,9.9,0,0.0,0.1,26.5
2025-12-03 17:00:00+00:00,2025-12-03T17:30Z,6.9,0,6.5,49.4,9.9,0,0.0,0.1,27.2
2025-12-03 17:30:00+00:00,2025-12-03T18:00Z,6.9,0,6.5,49.0,9.9,0,0.0,0.0,27.7
2025-12-03 18:00:00+00:00,2025-12-03T18:30Z,6.8,0,6.5,48.7,9.8,0,0.0,0.1,28.1
2025-12-03 18:30:00+00:00,2025-12-03T19:00Z,6.7,0,7.9,47.6,9.6,0,0.0,0.0,28.1
2025-12-03 19:00:00+00:00,2025-12-03T19:30Z,6.8,0,6.8,47.4,9.7,0,0.0,0.1,29.2
2025-12-03 19:30:00+00:00,2025-12-03T20:00Z,6.9,0,6.7,46.2,9.9,0,0.0,0.0,30.3
2025-12-03 20:00:00+00:00,2025-12-03T20:30Z,7.1,0,7.1,43.6,10.2,0,0.0,0.0,32.1
2025-12-03 20:30:00+00:00,2025-12-03T21:00Z,7.4,0,8.0,39.1,10.7,0,0.0,0.0,34.7
2025-12-03 21:00:00+00:00,2025-12-03T21:30Z,7.7,0,8.2,35.8,11.1,0,0.0,0.1,37.1
2025-12-03 21:30:00+00:00,2025-12-03T22:00Z,8.2,0,8.4,30.6,11.9,0,0.0,0.0,40.8
2025-12-03 22:00:00+00:00,2025-12-03T22:30Z,8.6,0,8.1,27.9,12.4,0,0.0,0.0,43.0
2025-12-03 22:30:00+00:00,2025-12-03T23:00Z,9.1,0,8.6,22.4,13.0,0,0.0,0.0,46.8
2025-12-03 23:00:00+00:00,2025-12-03T23:30Z,9.3,0,8.6,19.3,13.4,0,0.0,0.0,49.3
2025-12-03 23:30:00+00:00,2025-12-04T00:00Z,9.2,0,10.4,18.3,13.3,0,0.0,0.0,48.7
2025-12-03 23:30:00+00:00,2025-12-04T00:00Z,9.2,0,10.4,18.3,13.3,0,0.0,0.0,48.7
2025-12-04 00:00:00+00:00,2025-12-04T00:30Z,9.1,0,11.6,17.8,13.1,0,0.0,0.0,48.3
2025-12-04 00:30:00+00:00,2025-12-04T01:00Z,9.2,0,11.9,17.2,13.3,0,0.0,0.0,48.4
2025-12-04 01:00:00+00:00,2025-12-04T01:30Z,9.3,0,10.6,17.5,13.5,0,0.0,0.1,49.0
2025-12-04 01:30:00+00:00,2025-12-04T02:00Z,9.3,0,9.4,17.4,13.4,0,0.0,0.0,50.5
2025-12-04 02:00:00+00:00,2025-12-04T02:30Z,9.2,0,9.2,16.8,13.3,0,0.0,0.1,51.4
2025-12-04 02:30:00+00:00,2025-12-04T03:00Z,9.4,0,7.6,15.8,13.6,0,0.0,0.0,53.5
2025-12-04 03:00:00+00:00,2025-12-04T03:30Z,9.4,0,7.9,14.7,13.5,0,0.0,0.0,54.5
2025-12-04 03:30:00+00:00,2025-12-04T04:00Z,9.5,0,6.2,14.4,13.7,0,0.0,0.0,56.2
2025-12-04 04:00:00+00:00,2025-12-04T04:30Z,9.4,0,5.8,14.3,13.6,0,0.0,0.0,56.8
2025-12-04 04:30:00+00:00,2025-12-04T05:00Z,9.2,0,6.2,14.4,13.3,0,0.0,0.0,56.7
2025-12-04 05:00:00+00:00,2025-12-04T05:30Z,9.1,0,6.0,16.0,13.1,0,0.0,0.0,55.8
2025-12-04 05:30:00+00:00,2025-12-04T06:00Z,8.4,0,5.9,20.3,12.1,0,0.0,0.0,53.2
2025-12-04 06:00:00+00:00,2025-12-04T06:30Z,7.7,0,6.0,25.9,11.0,0,0.0,0.0,49.4
2025-12-04 06:30:00+00:00,2025-12-04T07:00Z,7.1,0,5.1,31.9,10.1,0,0.0,0.0,45.8
2025-12-04 07:00:00+00:00,2025-12-04T07:30Z,6.8,0,4.9,34.7,9.7,0,0.0,0.0,43.8
2025-12-04 07:30:00+00:00,2025-12-04T08:00Z,6.7,0,5.3,35.6,9.6,0,0.0,0.0,42.8
2025-12-04 08:00:00+00:00,2025-12-04T08:30Z,6.8,0,5.3,36.0,9.7,0,0.0,0.0,42.2
2025-12-04 08:30:00+00:00,2025-12-04T09:00Z,6.7,0,5.8,36.3,9.6,0,0.0,0.2,41.3
2025-12-04 09:00:00+00:00,2025-12-04T09:30Z,6.7,0,5.8,36.3,9.6,0,0.0,0.2,41.3
2025-12-04 09:30:00+00:00,2025-12-04T10:00Z,7.0,0,6.1,35.3,9.8,0,0.0,0.4,41.5
2025-12-04 10:00:00+00:00,2025-12-04T10:30Z,6.8,0,5.6,38.3,9.8,0,0.0,0.6,38.9
2025-12-04 10:30:00+00:00,2025-12-04T11:00Z,6.4,0,9.5,36.8,9.2,0,0.0,2.6,35.4
2025-12-04 11:00:00+00:00,2025-12-04T11:30Z,6.4,0,9.6,36.4,9.2,0,0.0,2.9,35.6
2025-12-04 11:30:00+00:00,2025-12-04T12:00Z,6.7,0,9.7,35.8,9.3,0,0.0,3.2,35.3
2025-12-04 12:00:00+00:00,2025-12-04T12:30Z,6.8,0,9.8,35.5,9.4,0,0.0,3.3,35.2
2025-12-04 12:30:00+00:00,2025-12-04T13:00Z,7.5,0,0.0,39.1,10.3,0,0.0,3.9,39.2
2025-12-04 13:00:00+00:00,2025-12-04T13:30Z,7.1,0,4.9,38.4,9.8,0,0.0,3.6,36.0
2025-12-04 13:30:00+00:00,2025-12-04T14:00Z,6.9,0,7.4,39.5,9.5,0,0.0,3.2,33.4
2025-12-04 14:00:00+00:00,2025-12-04T14:30Z,7.1,0,7.4,40.1,9.6,0,0.0,2.8,32.9
2025-12-04 14:30:00+00:00,2025-12-04T15:00Z,7.2,0,5.8,42.6,9.7,0,0.0,2.0,32.6
2025-12-04 15:00:00+00:00,2025-12-04T15:30Z,7.1,0,5.9,43.7,9.7,0,0.0,0.9,32.6
2025-12-04 15:30:00+00:00,2025-12-04T16:00Z,7.0,0,8.1,42.6,9.6,0,0.0,0.1,32.5
2025-12-04 16:00:00+00:00,2025-12-04T16:30Z,7.1,0,8.4,42.7,9.7,0,0.0,0.1,31.9
2025-12-04 16:30:00+00:00,2025-12-04T17:00Z,7.1,0,8.6,43.5,9.7,0,0.0,0.1,30.8
2025-12-04 17:00:00+00:00,2025-12-04T17:30Z,7.2,0,8.9,44.1,9.8,0,0.0,0.1,29.8
2025-12-04 17:30:00+00:00,2025-12-04T18:00Z,7.2,0,10.2,43.9,9.8,0,0.0,0.0,28.9
2025-12-04 18:00:00+00:00,2025-12-04T18:30Z,7.2,0,10.4,44.3,9.9,0,0.0,0.0,28.1
2025-12-04 18:30:00+00:00,2025-12-04T19:00Z,7.3,0,11.7,44.2,10.0,0,0.0,0.0,26.9
2025-12-04 19:00:00+00:00,2025-12-04T19:30Z,7.4,0,11.8,44.8,10.1,0,0.0,0.1,25.8
2025-12-04 19:30:00+00:00,2025-12-04T20:00Z,7.5,0,10.9,45.8,10.3,0,0.0,0.0,25.4
2025-12-04 20:00:00+00:00,2025-12-04T20:30Z,7.6,0,10.9,44.8,10.4,0,0.0,0.0,26.4
2025-12-04 20:30:00+00:00,2025-12-04T21:00Z,7.9,0,9.6,44.4,10.8,0,0.0,0.0,27.3
2025-12-04 21:00:00+00:00,2025-12-04T21:30Z,8.0,0,9.7,43.1,10.9,0,0.0,0.1,28.2
2025-12-04 21:30:00+00:00,2025-12-04T22:00Z,8.2,0,9.2,42.2,11.2,0,0.0,0.0,29.2
2025-12-04 22:00:00+00:00,2025-12-04T22:30Z,8.5,0,9.5,41.0,11.6,0,0.0,0.0,29.5
2025-12-04 22:30:00+00:00,2025-12-04T23:00Z,9.0,0,9.4,38.6,12.1,0,0.0,0.0,30.9
2025-12-04 23:00:00+00:00,2025-12-04T23:30Z,9.2,0,9.7,37.2,12.4,0,0.0,0.2,31.3
2025-12-04 23:30:00+00:00,2025-12-05T00:00Z,9.3,0,9.9,36.7,12.5,0,0.0,0.0,31.6
2025-12-05 00:00:00+00:00,2025-12-05T00:30Z,9.2,0,9.9,36.9,12.4,0,0.0,0.0,31.5
2025-12-05 00:30:00+00:00,2025-12-05T01:00Z,9.2,0,10.7,36.6,12.3,0,0.0,0.0,31.1
2025-12-05 01:00:00+00:00,2025-12-05T01:30Z,9.2,0,10.9,36.8,12.4,0,0.0,0.0,30.7
2025-12-05 01:30:00+00:00,2025-12-05T02:00Z,9.3,0,11.1,37.3,12.6,0,0.0,0.0,29.6
2025-12-05 02:00:00+00:00,2025-12-05T02:30Z,9.4,0,11.2,37.6,12.7,0,0.0,0.2,28.9
2025-12-05 02:30:00+00:00,2025-12-05T03:00Z,9.5,0,11.1,37.6,12.7,0,0.0,0.0,29.0
2025-12-05 03:00:00+00:00,2025-12-05T03:30Z,9.6,0,11.1,37.5,12.9,0,0.0,0.0,28.8
2025-12-05 03:30:00+00:00,2025-12-05T04:00Z,9.8,0,10.2,38.1,13.2,0,0.0,0.0,28.6
2025-12-05 04:00:00+00:00,2025-12-05T04:30Z,10.0,0,10.1,38.3,13.5,0,0.0,0.0,28.1
2025-12-05 04:30:00+00:00,2025-12-05T05:00Z,10.2,0,6.8,41.6,13.8,0,0.0,0.0,27.6
2025-12-05 05:00:00+00:00,2025-12-05T05:30Z,9.8,0,5.9,44.6,13.1,0,0.0,0.1,26.5
2025-12-05 05:30:00+00:00,2025-12-05T06:00Z,9.2,0,1.2,52.1,12.4,0,0.0,0.0,25.2
2025-12-05 06:00:00+00:00,2025-12-05T06:30Z,8.7,0,1.1,53.9,11.7,0,0.0,0.0,24.4
